vote20jb,apppres5,taxecon,billtax,trade2,trade4,richpoor2,immignum,refugees,dreamer,wall5,pathway,famsep,freecol,diversity5,gw1,gw2,prek,science,rr2,age,gender,educ,marstat,race,employ,faminc_new,ideology,party_id,vote16post,religpew,region,pk_cjus_correct,pk_germ_correct,pk_sen,pk_spend,compl_data$weight,ability
2,0,7,7,5,1,2,1,1,2,0,5,5,7,0,1,1,7,5,1,34,1,high_school,never_married,white,full_time,5,moderate,independent,no_vote,no_rel,northeast,0,0,1,0,1.14563564048251,-0.6196132327347812
4,0,3,1,3,2,1,4,3,2,1,2,4,1,1,1,1,5,4,2,44,1,high_school,married,white,full_time,5,conservative,democrat,no_vote,christian,northeast,0,1,1,1,1.17827101584555,-0.11351814869798042
4,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,3,3,20,0,high_school,never_married,white,unemployed,1,very_liberal,independent,no_vote,no_rel,south,0,0,0,0,0.709746566817057,-1.0952751615565093
2,0,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,1,1,31,1,high_school,never_married,white,full_time,2,very_liberal,democrat,no_vote,muslim,northeast,0,0,0,0,1.16215164037311,-1.0952751615565093
4,0,5,5,3,3,3,4,6,2,1,2,5,3,0,2,4,1,3,3,25,0,high_school,married,white,homemaker,4,moderate,independent,no_vote,no_rel,midwest,0,0,0,0,1.08673596743961,-1.0952751615565093
4,0,5,6,2,2,4,4,2,2,0,2,5,6,1,2,2,4,4,2,21,0,two_yr_college,never_married,black,student,1,conservative,independent,no_vote,no_rel,south,0,0,1,1,1.38707451644063,-0.6196132327347812
2,0,4,3,3,3,3,4,2,2,0,2,5,1,1,2,2,2,1,1,25,0,high_school,civil,hispanic,homemaker,2,liberal,democrat,clinton,no_rel,west,0,0,0,1,0.831761825711728,-1.0952751615565093
1,1,3,3,4,4,3,5,7,1,1,2,3,2,0,2,2,3,4,5,36,1,high_school,never_married,white,full_time,3,conservative,republican,trump,christian,midwest,0,0,0,0,1.21629004868196,-1.0952751615565093
4,0,4,4,3,3,3,4,4,2,0,1,5,2,0,3,3,1,1,3,36,0,no_hs,married,hispanic,unemployed,2,liberal,republican,no_vote,christian,south,0,0,0,0,0.750759633752783,-1.0952751615565093
4,0,4,4,3,4,3,4,3,2,0,4,5,4,0,3,3,4,2,3,47,1,two_yr_college,never_married,white,unemployed,2,very_liberal,democrat,trump,no_rel,northeast,0,0,0,0,0.987939721720832,-1.0952751615565093
2,0,4,1,3,3,1,4,4,2,0,2,5,2,1,2,3,2,2,4,28,0,some_college,married,white,full_time,2,very_liberal,independent,no_vote,other_rel,west,0,0,0,0,0.964514474045239,-1.0952751615565093
2,0,4,6,3,2,1,3,2,2,0,2,4,3,1,1,2,3,4,2,21,0,some_college,never_married,white,student,3,liberal,democrat,other,no_rel,south,1,1,1,1,0.550407402408832,0.9023112506587095
1,1,4,4,3,3,3,3,4,1,0,2,2,3,0,2,4,4,3,3,27,0,some_college,never_married,white,part_time,2,very conservative,democrat,clinton,no_rel,south,0,0,0,0,0.980392135341193,-1.0952751615565093
4,0,3,4,3,2,2,4,4,2,0,2,3,4,1,3,3,4,3,3,29,0,high_school,separated,white,unemployed,2,moderate,independent,no_vote,no_rel,northeast,0,0,0,1,1.08673596743961,-1.0952751615565093
2,0,5,2,3,2,3,1,3,2,0,1,5,2,1,3,3,1,1,2,34,0,no_hs,civil,hispanic,unemployed,4,moderate,democrat,no_vote,other_rel,northeast,0,0,0,1,1.13109104003809,-1.0952751615565093
4,0,7,1,5,2,1,2,1,2,0,3,5,1,1,1,1,1,5,1,34,1,two_yr_college,married,white,full_time,8,very_liberal,democrat,clinton,no_rel,midwest,0,1,1,0,1.61608787941604,-0.11351814869798042
2,0,7,7,5,5,1,2,2,2,0,1,5,1,1,1,1,1,5,2,29,1,some_college,married,native_american,full_time,4,very_liberal,democrat,clinton,no_rel,south,1,1,0,0,0.721770107035809,0.3765651044139333
1,1,1,7,2,1,5,5,4,1,1,4,5,7,0,5,3,7,3,5,28,0,some_college,married,white,homemaker,4,very conservative,republican,trump,christian,west,0,0,0,0,1.02399865641126,-1.0952751615565093
2,0,3,1,4,1,1,7,5,1,1,2,5,6,0,1,1,3,3,3,29,0,some_college,never_married,white,homemaker,2,very conservative,republican,no_vote,christian,northeast,0,0,0,0,0.950807208664016,-1.0952751615565093
2,0,7,1,4,1,1,3,2,2,0,1,5,1,1,3,3,1,4,1,27,1,no_hs,never_married,black,unemployed,1,moderate,independent,no_vote,no_rel,south,0,1,0,0,1.90160529390363,-0.3254948128884364
2,0,7,7,3,1,2,1,1,2,0,1,5,2,1,1,1,1,5,4,46,1,high_school,never_married,white,unemployed,2,moderate,democrat,no_vote,no_rel,south,1,1,0,0,0.746471833745374,0.3765651044139333
3,1,3,6,3,1,3,1,1,2,0,1,3,4,1,1,1,3,3,1,21,0,some_college,never_married,white,student,2,moderate,republican,trump,christian,south,0,0,0,0,0.925885254789467,-1.0952751615565093
1,1,4,4,2,1,3,4,1,2,1,1,5,1,1,1,1,7,5,3,57,0,post_grad,divorced,black,full_time,8,conservative,independent,no_vote,no_rel,south,1,0,1,0,0.772635243899926,0.0695224553430114
2,0,6,2,3,2,1,1,1,2,0,1,5,5,1,1,1,1,4,1,20,1,some_college,never_married,white,student,15,liberal,democrat,no_vote,jewish,south,1,1,1,1,1.53541542020853,0.9023112506587095
4,0,4,4,3,2,3,2,2,2,0,2,4,4,1,3,3,3,2,3,19,0,high_school,never_married,hispanic,student,1,moderate,independent,no_vote,other_rel,south,1,0,1,0,0.759473799467414,0.0695224553430114
2,0,7,1,3,4,1,2,1,2,0,1,5,2,1,1,1,3,4,1,21,0,some_college,never_married,white,student,1,very_liberal,democrat,clinton,no_rel,northeast,1,1,1,0,1.0688721320251,0.9023112506587095
4,0,4,4,4,3,4,4,5,1,1,1,4,5,0,3,1,2,2,2,36,0,four_yr_college,married,black,part_time,7,moderate,independent,no_vote,no_rel,south,0,0,1,0,1.12465554361081,-0.6196132327347812
4,0,4,2,3,3,4,1,1,2,0,2,5,4,1,3,3,4,1,1,35,0,no_hs,married,hispanic,homemaker,2,very conservative,democrat,no_vote,christian,midwest,0,0,0,1,1.13109104003809,-1.0952751615565093
1,1,6,4,2,2,1,4,4,2,1,2,3,2,1,4,4,4,4,2,28,1,some_college,divorced,white,full_time,3,liberal,democrat,no_vote,jewish,south,1,0,1,0,1.53541542020853,0.0695224553430114
4,0,7,7,5,5,5,4,4,2,0,3,3,4,0,3,3,4,4,3,20,1,some_college,never_married,hispanic,part_time,4,moderate,independent,no_vote,christian,south,0,0,0,0,1.4594537392949,-1.0952751615565093
2,0,5,1,2,2,1,1,1,2,0,1,5,1,1,1,1,1,4,1,26,1,post_grad,never_married,white,full_time,5,very_liberal,democrat,no_vote,no_rel,northeast,0,1,1,0,0.8981802987479,-0.11351814869798042
2,1,5,6,4,2,5,2,2,2,0,1,5,2,1,1,1,1,4,2,38,1,four_yr_college,married,white,full_time,9,conservative,independent,trump,christian,south,1,1,1,0,0.976636706618742,0.9023112506587095
2,0,4,1,2,2,1,1,1,2,0,1,5,1,1,1,1,1,5,1,27,1,high_school,married,white,full_time,2,very_liberal,democrat,no_vote,no_rel,south,1,1,1,1,7.03646496881757,0.9023112506587095
2,0,4,3,3,2,3,3,2,2,0,1,5,4,1,1,1,1,4,1,20,0,some_college,never_married,white,other_empl,4,liberal,democrat,no_vote,no_rel,northeast,0,0,0,0,0.964514474045239,-1.0952751615565093
4,1,2,1,2,2,2,5,2,2,1,1,5,2,1,1,1,1,4,5,42,0,no_hs,civil,white,disabled,4,moderate,independent,no_vote,other_rel,south,0,0,1,0,1.04131711500803,-0.6196132327347812
4,0,4,4,3,3,5,4,2,2,0,3,3,4,0,3,3,7,1,1,44,1,high_school,divorced,black,full_time,3,very_liberal,independent,no_vote,other_rel,south,0,0,0,0,0.879210548374878,-1.0952751615565093
4,1,4,5,4,5,4,7,7,1,1,5,4,7,0,1,1,7,3,5,21,1,some_college,never_married,white,student,1,very conservative,independent,no_vote,no_rel,south,1,1,1,1,1.53541542020853,0.9023112506587095
4,0,7,1,2,1,1,2,1,2,0,1,5,1,1,1,1,1,5,1,32,1,high_school,never_married,white,unemployed,4,very_liberal,democrat,no_vote,no_rel,northeast,1,1,1,1,1.16215164037311,0.9023112506587095
3,0,6,4,3,2,3,4,2,2,0,1,5,2,0,2,3,4,4,2,19,0,no_hs,never_married,hispanic,student,5,conservative,democrat,no_vote,christian,midwest,0,0,0,0,1.70680177079358,-1.0952751615565093
1,1,2,7,4,2,3,2,3,2,1,2,4,7,1,2,4,3,4,4,19,0,some_college,never_married,hispanic,student,5,conservative,republican,no_vote,no_rel,south,1,1,1,1,0.808606162340189,0.9023112506587095
4,0,3,3,3,3,2,5,5,1,1,2,4,3,1,2,2,1,3,5,31,0,some_college,divorced,white,full_time,4,liberal,independent,no_vote,christian,south,0,0,0,0,0.841680987282489,-1.0952751615565093
3,0,7,1,3,2,1,1,1,2,0,1,5,1,1,1,1,1,5,1,26,0,two_yr_college,never_married,white,student,5,very_liberal,democrat,other,no_rel,south,0,0,1,0,0.550407402408832,-0.6196132327347812
2,0,6,4,5,3,2,3,1,2,0,1,5,2,1,1,1,1,4,1,47,0,two_yr_college,never_married,hispanic,other_empl,7,very_liberal,democrat,clinton,other_rel,south,1,1,0,1,0.789141036244256,0.3765651044139333
2,0,3,3,3,2,4,4,4,1,1,5,3,1,0,3,1,1,1,1,28,0,two_yr_college,never_married,black,unemployed,4,conservative,republican,no_vote,other_rel,south,0,0,0,0,1.38707451644063,-1.0952751615565093
3,0,4,7,4,2,5,4,1,2,0,1,5,6,0,5,4,6,2,5,26,0,high_school,never_married,white,full_time,9,moderate,independent,other,christian,west,0,0,0,1,0.685869952045174,-1.0952751615565093
2,0,4,4,3,3,3,4,4,2,0,1,5,4,0,3,3,4,3,3,26,0,high_school,married,white,full_time,3,moderate,democrat,clinton,christian,south,0,0,1,0,0.797878180937644,-0.6196132327347812
1,1,4,4,3,3,3,4,4,1,1,3,3,4,0,3,3,1,3,3,28,0,high_school,never_married,white,unemployed,3,moderate,republican,clinton,no_rel,south,0,0,0,0,0.797878180937644,-1.0952751615565093
1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,32,1,no_hs,married,hispanic,full_time,16,very conservative,democrat,no_vote,christian,northeast,0,0,0,0,1.27398280623822,-1.0952751615565093
2,0,4,2,2,4,3,4,1,2,0,1,5,1,1,2,3,6,2,2,28,0,some_college,civil,white,part_time,9,liberal,democrat,clinton,christian,midwest,1,0,0,1,1.08428147456979,-0.1442940187936165
3,1,2,3,2,3,2,3,3,1,1,2,2,3,0,1,2,3,2,2,20,1,some_college,never_married,white,student,9,moderate,republican,no_vote,christian,south,0,0,0,0,1.53541542020853,-1.0952751615565093
2,0,6,7,3,5,1,4,4,2,0,2,3,4,1,3,3,3,2,1,57,1,no_hs,married,black,disabled,2,liberal,democrat,clinton,christian,south,0,0,0,0,1.77800695407354,-1.0952751615565093
2,0,6,4,3,3,1,4,4,2,0,1,5,4,0,2,2,4,4,1,27,0,two_yr_college,never_married,black,full_time,4,very_liberal,democrat,clinton,no_rel,midwest,1,1,0,0,1.5593122161419,0.3765651044139333
4,0,7,7,5,5,5,7,7,2,0,3,3,7,0,3,3,7,5,3,26,1,high_school,married,white,full_time,1,moderate,democrat,no_vote,no_rel,midwest,0,0,0,0,7.03646496881757,-1.0952751615565093
1,1,4,2,3,2,1,2,4,2,1,2,2,2,0,2,5,3,2,4,31,1,high_school,civil,white,full_time,4,very conservative,republican,trump,no_rel,midwest,0,0,1,0,1.23382463437494,-0.6196132327347812
1,1,4,2,2,1,1,6,5,2,1,1,5,2,0,3,1,3,3,4,27,0,some_college,married,white,disabled,4,very conservative,republican,no_vote,no_rel,south,0,0,0,0,0.872100489544827,-1.0952751615565093
2,0,4,2,4,2,1,6,3,1,0,2,5,6,1,1,2,4,4,4,24,0,some_college,civil,white,student,5,liberal,democrat,no_vote,buddhist,west,0,1,0,0,0.964514474045239,-0.3254948128884364
1,1,2,6,3,4,4,4,2,2,1,1,3,7,1,3,1,5,3,3,19,0,some_college,never_married,white,student,9,very conservative,republican,no_vote,christian,midwest,0,0,1,0,0.964514474045239,-0.6196132327347812
1,0,4,5,3,4,4,4,3,2,0,2,4,6,0,2,2,6,3,2,19,0,some_college,never_married,hispanic,unemployed,4,moderate,republican,no_vote,mormon,south,0,1,0,0,0.808606162340189,-0.3254948128884364
1,1,3,1,4,2,1,5,3,1,1,2,4,1,0,4,5,1,1,4,19,1,some_college,never_married,white,student,2,conservative,republican,no_vote,christian,south,0,0,1,1,1.53541542020853,-0.6196132327347812
2,0,4,4,3,3,1,4,4,2,1,1,5,1,1,1,1,1,5,1,32,1,high_school,never_married,black,unemployed,1,liberal,democrat,clinton,no_rel,west,0,0,1,0,1.47434736761809,-0.6196132327347812
2,0,5,3,3,3,2,3,2,2,0,1,5,4,0,3,3,3,4,2,19,0,high_school,never_married,white,unemployed,4,liberal,democrat,no_vote,buddhist,northeast,0,1,1,0,1.08673596743961,-0.11351814869798042
2,0,5,1,4,3,5,5,2,2,0,2,5,3,1,3,3,3,2,1,27,0,high_school,never_married,black,part_time,2,moderate,democrat,no_vote,no_rel,south,0,0,1,0,1.47702580432366,-0.6196132327347812
2,0,4,3,3,3,4,4,2,2,0,2,5,5,0,3,3,2,2,2,32,0,four_yr_college,married,black,full_time,8,moderate,democrat,no_vote,christian,west,0,0,0,0,1.10123059710148,-1.0952751615565093
2,0,4,1,3,2,1,1,1,2,0,1,5,5,1,1,1,2,5,1,19,1,some_college,never_married,white,part_time,10,very_liberal,democrat,no_vote,christian,midwest,1,1,1,1,1.53541542020853,0.9023112506587095
4,0,4,4,3,3,3,5,4,2,0,3,3,4,0,3,3,4,3,5,19,0,no_hs,never_married,white,student,1,conservative,independent,no_vote,christian,northeast,0,0,0,0,1.63727145200087,-1.0952751615565093
2,0,4,3,3,3,2,3,4,2,0,2,5,1,0,3,1,1,3,3,29,0,some_college,divorced,white,part_time,3,very_liberal,democrat,clinton,no_rel,midwest,0,0,0,0,1.08428147456979,-1.0952751615565093
1,1,4,4,2,1,3,7,7,1,1,5,5,6,0,5,2,7,2,5,33,1,high_school,never_married,white,unemployed,6,very conservative,republican,trump,no_rel,west,0,1,0,0,1.18492279210396,-0.3254948128884364
1,1,1,7,3,4,4,5,7,1,1,5,4,7,0,1,1,3,4,1,38,1,no_hs,civil,white,part_time,3,moderate,republican,clinton,no_rel,west,0,0,0,1,1.92111536186286,-1.0952751615565093
1,1,4,3,3,3,3,5,5,2,1,3,3,2,0,1,1,1,3,5,40,1,high_school,never_married,white,unemployed,3,very_liberal,independent,no_vote,no_rel,midwest,0,0,0,0,1.0508012495074,-1.0952751615565093
2,0,4,7,2,1,5,3,1,2,0,2,3,1,1,2,2,4,2,2,22,1,some_college,never_married,black,full_time,1,very conservative,independent,no_vote,no_rel,south,0,0,0,0,3.47027368867645,-1.0952751615565093
1,0,4,4,3,3,3,4,4,1,0,3,3,4,0,3,3,4,3,3,22,0,some_college,never_married,white,student,12,moderate,republican,no_vote,no_rel,south,0,0,0,0,0.872100489544827,-1.0952751615565093
1,1,4,2,3,3,3,2,6,1,1,3,3,3,0,1,1,2,3,5,29,0,some_college,married,white,full_time,4,conservative,republican,no_vote,no_rel,south,0,0,0,0,0.872100489544827,-1.0952751615565093
1,1,2,5,2,2,4,4,3,2,1,2,4,7,1,2,2,5,2,4,19,0,some_college,never_married,white,student,12,conservative,republican,no_vote,christian,midwest,0,0,1,1,0.964514474045239,-0.6196132327347812
2,0,7,1,5,1,1,1,1,2,0,1,5,1,1,1,1,1,5,1,43,1,high_school,never_married,white,disabled,1,very_liberal,democrat,clinton,no_rel,south,1,1,1,0,1.32458088383641,0.9023112506587095
3,0,3,5,1,1,2,2,1,2,0,2,5,6,1,1,1,2,5,2,22,1,some_college,never_married,white,student,5,moderate,republican,other,christian,midwest,1,1,0,1,0.969044305314549,0.3765651044139333
4,0,4,3,3,2,2,5,3,2,0,2,5,5,1,2,2,4,4,2,36,1,high_school,never_married,white,part_time,1,liberal,democrat,no_vote,christian,midwest,0,1,0,0,1.14563564048251,-0.3254948128884364
1,1,3,7,4,2,5,6,3,2,1,2,2,7,1,2,2,7,2,2,20,0,some_college,never_married,white,student,14,very conservative,republican,no_vote,christian,midwest,1,1,0,0,0.964514474045239,0.3765651044139333
3,0,4,4,3,3,3,5,4,2,0,1,5,2,0,4,3,4,3,3,29,0,no_hs,married,hispanic,homemaker,1,moderate,independent,no_vote,christian,west,0,0,0,0,1.70680177079358,-1.0952751615565093
2,0,4,3,3,3,3,4,3,2,0,2,2,2,1,1,1,3,3,4,41,1,high_school,never_married,hispanic,disabled,1,moderate,democrat,no_vote,christian,midwest,0,0,0,1,0.470524897862408,-1.0952751615565093
1,0,4,4,3,3,3,4,4,1,0,3,3,4,0,3,3,3,3,3,26,0,high_school,civil,white,homemaker,1,moderate,republican,no_vote,no_rel,midwest,0,0,0,0,1.08673596743961,-1.0952751615565093
4,1,3,4,2,3,3,4,4,2,0,3,3,4,0,3,3,4,3,3,29,0,high_school,separated,white,part_time,2,moderate,independent,trump,no_rel,south,0,0,1,0,0.753518532246602,-0.6196132327347812
1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,2,25,1,high_school,never_married,white,full_time,8,very_liberal,republican,trump,christian,south,1,1,1,0,7.03646496881757,0.9023112506587095
2,0,6,1,2,2,1,2,1,2,0,1,5,1,1,1,1,1,4,1,21,1,some_college,never_married,white,part_time,10,very_liberal,democrat,other,no_rel,south,1,1,1,1,0.969044305314549,0.9023112506587095
1,1,1,7,3,1,5,7,7,1,1,5,3,7,0,5,5,7,1,5,21,1,some_college,never_married,hispanic,student,10,very conservative,republican,trump,christian,west,0,0,1,0,1.54946214737911,-0.6196132327347812
2,0,4,4,3,3,3,4,4,2,0,3,3,4,0,2,2,4,3,1,27,1,high_school,never_married,black,unemployed,1,moderate,independent,no_vote,no_rel,south,0,0,0,1,1.90160529390363,-1.0952751615565093
2,1,4,5,3,3,2,2,4,1,1,2,4,4,1,3,2,3,2,2,28,0,high_school,separated,black,part_time,2,moderate,independent,no_vote,no_rel,south,0,0,0,0,1.47702580432366,-1.0952751615565093
2,0,5,6,2,1,2,2,1,2,0,1,5,7,1,2,2,2,5,1,19,1,some_college,never_married,white,student,11,liberal,democrat,no_vote,no_rel,south,1,1,1,0,1.53541542020853,0.9023112506587095
2,0,6,2,3,1,2,2,2,2,0,2,5,3,1,1,2,4,4,2,25,1,two_yr_college,never_married,white,part_time,7,liberal,democrat,clinton,no_rel,south,1,1,1,1,1.72607310797372,0.9023112506587095
2,0,5,1,3,2,1,1,1,2,0,2,5,1,1,1,1,1,1,1,21,0,high_school,never_married,white,unemployed,1,very_liberal,democrat,no_vote,no_rel,northeast,0,1,1,0,1.08673596743961,-0.11351814869798042
2,0,5,1,5,2,1,5,5,1,0,2,5,6,0,1,1,6,3,3,28,0,some_college,civil,white,full_time,7,moderate,democrat,no_vote,other_rel,northeast,0,0,0,0,0.950807208664016,-1.0952751615565093
3,0,4,4,3,3,2,4,1,2,0,1,1,4,0,2,1,4,4,2,29,1,high_school,married,hispanic,full_time,6,moderate,independent,no_vote,christian,northeast,0,0,1,0,1.56208401258218,-0.6196132327347812
4,0,1,1,2,1,1,1,1,1,0,3,3,2,1,2,2,1,1,3,29,0,high_school,never_married,black,unemployed,5,conservative,democrat,no_vote,christian,northeast,0,0,0,1,1.47702580432366,-1.0952751615565093
3,0,7,4,3,3,3,5,4,2,0,3,5,2,0,3,3,4,4,2,28,0,high_school,civil,hispanic,homemaker,2,liberal,independent,no_vote,other_rel,west,0,0,0,0,0.739887509537653,-1.0952751615565093
2,0,4,1,3,2,1,4,3,2,0,2,5,1,1,1,3,3,5,2,25,0,high_school,never_married,white,part_time,2,liberal,democrat,clinton,no_rel,midwest,0,0,0,0,1.2216796211481,-1.0952751615565093
3,0,7,5,3,2,3,2,1,2,0,1,5,7,1,1,2,7,5,2,24,0,two_yr_college,divorced,white,disabled,2,moderate,democrat,other,other_rel,midwest,1,1,1,0,0.608732494258821,0.9023112506587095
1,1,2,4,2,2,5,7,7,2,1,2,3,7,0,5,2,6,2,5,49,1,no_hs,divorced,white,full_time,4,conservative,republican,no_vote,no_rel,west,1,1,1,0,0.876147031936512,0.9023112506587095
3,0,5,1,3,2,1,1,1,2,0,2,5,1,1,1,1,1,4,1,34,1,high_school,civil,hispanic,disabled,1,very_liberal,democrat,clinton,no_rel,west,0,1,0,0,0.637274537535845,-0.3254948128884364
2,0,4,3,3,3,2,2,1,2,0,1,5,1,1,3,3,2,4,1,25,0,high_school,never_married,hispanic,part_time,2,very_liberal,democrat,no_vote,christian,south,0,0,0,0,0.759473799467414,-1.0952751615565093
1,1,3,2,5,4,5,6,3,1,1,5,3,6,1,3,3,7,2,5,27,0,some_college,civil,white,part_time,7,very conservative,republican,trump,christian,south,0,0,0,0,0.925885254789467,-1.0952751615565093
1,0,4,4,3,3,4,4,4,2,0,3,3,4,0,3,3,4,2,3,25,0,some_college,never_married,white,unemployed,1,moderate,independent,no_vote,no_rel,south,0,0,0,0,0.872100489544827,-1.0952751615565093
2,1,3,3,3,2,3,4,3,1,1,3,3,2,1,2,3,2,2,1,19,1,high_school,never_married,asian,part_time,3,moderate,democrat,no_vote,christian,south,0,0,0,0,0.806847102041292,-1.0952751615565093
2,0,5,1,4,2,1,1,1,2,0,2,5,1,1,1,1,1,5,1,28,1,two_yr_college,never_married,white,student,9,very_liberal,democrat,clinton,no_rel,south,1,1,1,1,1.72607310797372,0.9023112506587095
2,0,4,3,4,3,1,1,1,2,0,1,5,1,1,2,2,3,4,2,41,0,high_school,never_married,hispanic,unemployed,3,moderate,democrat,no_vote,no_rel,west,0,0,0,1,0.503300397515912,-1.0952751615565093
2,0,7,5,2,2,3,5,2,2,0,2,5,7,0,2,2,7,2,5,46,1,two_yr_college,married,hispanic,full_time,7,conservative,independent,no_vote,christian,south,0,0,0,1,0.798217362937208,-1.0952751615565093
1,1,5,4,3,3,3,3,3,1,0,3,3,3,0,2,3,5,4,2,33,1,four_yr_college,married,hispanic,full_time,2,moderate,republican,no_vote,christian,south,0,0,0,0,0.625603203755476,-1.0952751615565093
3,1,4,4,3,3,3,4,4,2,0,3,5,3,1,4,4,3,2,2,24,1,some_college,never_married,white,part_time,9,conservative,independent,no_vote,christian,south,0,0,0,0,1.53541542020853,-1.0952751615565093
2,0,4,4,4,2,1,4,3,2,0,1,5,3,1,2,2,3,3,2,28,1,high_school,never_married,white,full_time,4,moderate,independent,other,no_rel,west,0,1,0,0,5.46268323399147,-0.3254948128884364
1,1,2,3,1,2,1,2,4,1,1,1,1,2,1,1,1,7,3,1,27,0,two_yr_college,married,white,full_time,4,moderate,republican,no_vote,christian,midwest,0,0,0,0,0.964514474045239,-1.0952751615565093
4,0,4,4,3,3,3,5,4,1,0,4,3,4,0,3,2,4,3,3,37,1,high_school,civil,hispanic,full_time,5,moderate,independent,no_vote,no_rel,midwest,0,0,0,0,0.583031415808923,-1.0952751615565093
4,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,3,3,19,0,high_school,never_married,black,student,2,conservative,republican,no_vote,christian,south,0,0,0,0,1.47702580432366,-1.0952751615565093
2,0,4,2,4,2,3,2,2,2,0,1,5,2,1,1,1,6,4,2,19,1,some_college,never_married,white,student,9,moderate,democrat,no_vote,mormon,west,1,0,1,1,1.53541542020853,0.0695224553430114
4,0,4,4,3,3,3,4,4,2,0,2,5,4,0,3,3,3,2,3,37,0,no_hs,married,hispanic,homemaker,2,conservative,republican,no_vote,jewish,south,0,0,0,0,0.750759633752783,-1.0952751615565093
2,0,2,3,1,1,1,2,2,2,0,1,5,6,0,2,2,2,5,2,24,0,high_school,civil,hispanic,unemployed,1,very conservative,democrat,clinton,christian,west,0,0,1,0,0.831761825711728,-0.6196132327347812
4,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,3,3,28,0,high_school,never_married,white,full_time,2,conservative,independent,no_vote,christian,west,1,1,0,0,1.08673596743961,0.3765651044139333
3,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,3,3,27,0,some_college,never_married,native_american,student,1,moderate,democrat,clinton,no_rel,midwest,0,0,0,1,1.03822329692963,-1.0952751615565093
2,0,4,2,3,4,2,5,3,2,0,1,5,1,0,1,2,3,2,1,24,0,some_college,never_married,white,student,2,very_liberal,democrat,no_vote,christian,midwest,0,0,0,0,0.964514474045239,-1.0952751615565093
4,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,3,1,35,1,no_hs,never_married,mixed,unemployed,2,moderate,independent,no_vote,no_rel,south,0,0,0,0,0.898047332988719,-1.0952751615565093
2,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,2,3,29,1,high_school,never_married,hispanic,full_time,2,moderate,democrat,no_vote,christian,south,1,1,0,0,1.56208401258218,0.3765651044139333
1,1,4,4,3,3,3,4,4,1,1,3,3,4,0,3,3,4,3,3,23,0,high_school,never_married,white,part_time,5,moderate,independent,no_vote,other_rel,northeast,0,0,0,0,1.08673596743961,-1.0952751615565093
4,0,5,4,2,4,2,3,4,1,0,3,3,4,0,2,3,5,3,3,43,1,high_school,married,asian,unemployed,6,moderate,democrat,no_vote,no_rel,west,0,0,0,0,0.780655432107838,-1.0952751615565093
3,1,4,5,3,3,2,3,4,1,0,3,3,3,1,2,2,3,3,3,36,1,high_school,married,hispanic,full_time,1,moderate,democrat,no_vote,no_rel,west,0,0,0,0,0.519956896159785,-1.0952751615565093
2,0,5,2,3,3,2,4,3,2,0,2,5,1,1,2,1,3,4,4,22,1,high_school,never_married,hispanic,student,3,moderate,democrat,no_vote,christian,west,0,1,0,1,2.35342864877608,-0.3254948128884364
4,0,4,4,3,3,3,4,4,1,0,3,3,4,0,3,3,4,3,3,24,0,high_school,never_married,white,full_time,4,moderate,independent,no_vote,no_rel,south,0,0,0,0,0.709746566817057,-1.0952751615565093
2,1,3,4,2,3,3,4,4,2,1,4,4,6,0,3,4,6,3,2,25,0,high_school,never_married,hispanic,unemployed,2,liberal,republican,no_vote,christian,south,0,0,0,0,0.759473799467414,-1.0952751615565093
4,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,3,3,28,0,high_school,married,hispanic,homemaker,5,moderate,independent,no_vote,christian,south,0,0,0,0,0.759473799467414,-1.0952751615565093
1,1,3,4,1,1,4,5,7,1,1,5,5,2,1,2,2,3,3,5,27,0,high_school,married,hispanic,homemaker,5,conservative,republican,no_vote,no_rel,south,0,0,0,0,0.759473799467414,-1.0952751615565093
3,0,4,4,3,3,3,4,4,2,0,3,3,4,0,3,3,4,3,3,26,0,high_school,never_married,hispanic,student,1,conservative,republican,no_vote,christian,northeast,0,0,0,0,0.770422716161065,-1.0952751615565093
4,0,4,4,3,3,5,4,4,2,0,1,5,4,0,3,3,4,3,3,34,1,no_hs,married,hispanic,full_time,6,moderate,democrat,no_vote,no_rel,south,0,0,0,0,0.84560378533857,-1.0952751615565093
2,0,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,29,0,high_school,married,black,full_time,1,very conservative,republican,clinton,christian,south,0,0,0,0,1.66043305744582,-1.0952751615565093
2,0,1,1,4,1,1,7,7,1,0,1,5,1,0,3,3,1,5,1,40,0,post_grad,widowed,mixed,part_time,11,very_liberal,democrat,clinton,christian,west,1,1,1,0,1.45400705814216,0.9023112506587095
